interaction_id,user_id,hackathon_id,type,timestamp,text
I01053,U0164,H002,comment,2024-02-15T11:35:31,Does the sponsor prize require using their hosted version or is self-hosted fine?
I01054,U0164,H008,comment,2024-11-07T18:20:39,"Our demo broke live and we still placed, so do not panic if yours does."
I01055,U0165,H003,question,2024-04-08T13:11:18,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I01056,U0165,H003,comment,2024-04-09T17:57:10,Third hackathon here and the organisation keeps getting better.
I01057,U0165,H006,discord_message,2024-08-12T20:06:53,"we are cutting the matchmaking feature, no time"
I01058,U0166,H017,question,2025-10-04T08:28:46,"What counts as ""using"" the sponsor tech for the prize track?"
I01059,U0166,H017,question,2025-09-25T08:03:21,Can one person be on two teams for different tracks?
I01060,U0166,H017,comment,2025-10-13T14:41:15,"Shout-out to whoever left the HDMI adapter at table 14, you saved our demo."
I01061,U0166,H017,workshop_attended,2025-10-03T18:01:09,
I01062,U0166,H017,discord_message,2025-10-12T10:20:16,"going to sleep for 90 minutes, ping me if the build breaks"
I01063,U0168,,question,2026-06-26T21:15:15,"What counts as ""using"" the sponsor tech for the prize track?"
I01064,U0169,H021,question,2026-04-07T17:57:37,"Is there a rate limit on the embeddings endpoint, and if so what is it?"
I01065,U0169,H019,answered_question,2025-12-30T13:04:03,"You can be on two teams but you can only win once, which they enforce."
I01066,U0169,,discord_message,2025-02-18T22:10:20,"rehearsed twice, we are at 3:10 so we need to cut about twenty seconds"
I01067,U0169,H005,comment,2024-06-18T21:46:37,"Judging felt fair this time, the rubric being published in advance helped a lot."
I01068,U0169,H021,answered_question,2026-03-22T22:42:36,"For offline auth just stub it and say so, nobody marks you down for that."
I01069,U0169,,comment,2025-08-22T10:37:10,"The graph database workshop was much better than I expected, worth the hour."
I01070,U0169,,discord_message,2024-08-09T08:28:52,"demo script is in the shared doc, please read it before we rehearse"
I01071,U0169,H005,question,2024-06-20T17:52:40,"How long do we get for the demo, including questions?"
I01072,U0169,H019,question,2025-12-25T09:01:03,Does anyone know if the AuraDB free tier can handle a few hundred thousand nodes?
I01073,U0169,,answered_question,2026-02-15T17:53:54,"Yes, self-hosted counts for the prize track, it was confirmed on the Discord at 11am."
I01074,U0170,H022,question,2026-05-28T09:22:40,What happens if our deployment goes down during judging?
I01075,U0170,H022,comment,2026-05-11T21:54:52,"The wifi in hall B is unusable, switching to a hotspot if anyone wants to share."
I01076,U0170,H022,discord_message,2026-05-24T20:29:53,"demo script is in the shared doc, please read it before we rehearse"
I01077,U0170,H022,question,2026-05-08T23:58:34,What happens if our deployment goes down during judging?
I01078,U0170,H022,profile_update,2026-05-14T19:29:27,
I01079,U0170,H022,workshop_attended,2026-05-10T20:04:38,
I01080,U0171,H004,comment,2024-05-15T21:13:32,"Shout-out to whoever left the HDMI adapter at table 14, you saved our demo."
I01081,U0171,H004,discord_message,2024-05-13T18:50:41,can someone take screenshots for the submission while i fix the deploy
I01082,U0171,H004,comment,2024-05-13T15:17:51,"Shout-out to whoever left the HDMI adapter at table 14, you saved our demo."
I01083,U0171,H004,comment,2024-06-02T08:31:03,"The graph database workshop was much better than I expected, worth the hour."
I01084,U0171,H004,comment,2024-05-20T12:46:36,Finally got the deployment working. The build was failing because of a Node version mismatch.
I01085,U0172,H010,discord_message,2025-01-05T16:46:27,can someone take screenshots for the submission while i fix the deploy
I01086,U0172,,answered_question,2026-09-17T08:22:19,Fine-tuning is allowed. Two teams did it last year.
I01087,U0172,H021,comment,2026-04-12T10:42:04,The mentor feedback on scoping was the single most useful thing this weekend.
I01088,U0172,,discord_message,2025-03-04T18:34:18,"we are cutting the matchmaking feature, no time"
I01089,U0172,,question,2026-06-29T19:25:09,Are we expected to present on the main stage or at our table?
I01090,U0172,H010,discord_message,2025-01-05T20:22:24,"we are cutting the matchmaking feature, no time"
I01091,U0172,H010,answered_question,2025-01-13T18:32:48,Fine-tuning is allowed. Two teams did it last year.
I01092,U0172,H021,workshop_attended,2026-03-27T09:35:32,
I01093,U0172,H021,discord_message,2026-04-15T16:06:47,"i am taking the ingestion path, you take the UI, lets not touch the same files"
I01094,U0173,,workshop_attended,2025-05-13T09:31:27,
I01095,U0173,H020,workshop_attended,2026-02-10T18:05:07,
I01096,U0173,H018,discord_message,2025-11-24T15:50:04,"pushing the fix now, pull before you touch the retrieval service"
I01097,U0173,H018,discord_message,2025-11-08T13:40:50,"found the bug, it was a timezone thing in the date parsing"
I01098,U0173,H020,question,2026-02-19T13:03:20,Are we expected to present on the main stage or at our table?
I01099,U0173,H013,comment,2025-05-16T10:24:26,Finally got the deployment working. The build was failing because of a Node version mismatch.
I01100,U0173,,discord_message,2025-07-24T22:07:15,"found the bug, it was a timezone thing in the date parsing"
I01101,U0173,H013,comment,2025-05-08T19:38:06,"Shout-out to whoever left the HDMI adapter at table 14, you saved our demo."
I01102,U0173,H013,discord_message,2025-05-10T18:44:50,"pushing the fix now, pull before you touch the retrieval service"
I01103,U0173,,workshop_attended,2026-08-25T15:52:57,
I01104,U0174,H008,question,2024-10-13T12:54:17,"How long do we get for the demo, including questions?"
I01105,U0174,H008,question,2024-10-11T14:23:33,Is the dataset they provided allowed to be augmented with external data?
I01106,U0174,,workshop_attended,2024-10-30T22:10:07,
I01107,U0175,H009,answered_question,2024-12-04T13:23:03,Pre-existing repos are allowed if you declare them and the new work is clearly separable.
I01108,U0175,,discord_message,2024-01-29T10:14:48,"going to sleep for 90 minutes, ping me if the build breaks"
I01109,U0175,H009,discord_message,2024-12-06T19:22:55,"going to sleep for 90 minutes, ping me if the build breaks"
I01110,U0175,,discord_message,2024-03-26T12:40:55,"we are cutting the matchmaking feature, no time"
I01111,U0175,,comment,2026-06-01T22:39:22,Anyone else getting a 429 from the sponsor API? Third time in ten minutes.
I01112,U0175,H007,profile_update,2024-09-27T12:30:47,
I01113,U0175,,profile_update,2024-05-09T18:23:32,
I01114,U0175,H014,question,2025-05-31T19:48:07,"How long do we get for the demo, including questions?"
I01115,U0175,H007,discord_message,2024-09-27T18:31:02,"found the bug, it was a timezone thing in the date parsing"
I01116,U0175,,profile_update,2025-11-10T14:02:48,
I01117,U0175,H019,discord_message,2026-01-15T14:28:07,"going to sleep for 90 minutes, ping me if the build breaks"
I01118,U0175,H019,answered_question,2026-01-07T19:18:29,The writeup template is linked in the pinned message on the announcements channel.
I01119,U0175,H019,discord_message,2026-01-14T15:35:14,"rehearsed twice, we are at 3:10 so we need to cut about twenty seconds"
I01120,U0175,H009,answered_question,2024-11-27T14:56:44,"Use a hotspot for the demo, the venue wifi drops under load every year."
I01121,U0175,,comment,2024-08-05T10:49:15,"Judging felt fair this time, the rubric being published in advance helped a lot."
I01122,U0175,H014,profile_update,2025-06-19T22:00:36,
I01123,U0175,,comment,2025-05-19T10:12:48,"If anyone is stuck on CORS with the workshop template, the fix is in the pinned message."
I01124,U0175,H007,comment,2024-09-09T09:27:26,Anyone have a spare USB-C charger? Ours walked off.
I01125,U0175,H014,discord_message,2025-06-13T18:49:54,"i am taking the ingestion path, you take the UI, lets not touch the same files"
I01126,U0175,H009,discord_message,2024-11-24T19:13:34,"rehearsed twice, we are at 3:10 so we need to cut about twenty seconds"
I01127,U0175,H014,comment,2025-06-17T20:14:30,Does the sponsor prize require using their hosted version or is self-hosted fine?
I01128,U0176,H007,comment,2024-09-06T18:33:25,"We pivoted at 3am and it was the right call, the first idea had no demo path."
I01129,U0176,H007,question,2024-09-23T16:48:05,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I01130,U0176,,comment,2026-01-25T22:12:51,The mentor feedback on scoping was the single most useful thing this weekend.
I01131,U0176,H007,question,2024-09-19T14:58:25,"How long do we get for the demo, including questions?"
I01132,U0176,H007,discord_message,2024-09-10T08:31:47,"demo script is in the shared doc, please read it before we rehearse"
I01133,U0177,H013,discord_message,2025-04-25T18:57:16,can someone take screenshots for the submission while i fix the deploy
I01134,U0177,,comment,2024-07-09T09:35:32,"The graph database workshop was much better than I expected, worth the hour."
I01135,U0177,H003,workshop_attended,2024-04-01T13:28:33,
I01136,U0177,H017,discord_message,2025-09-25T23:36:30,"moving our table to near the power outlets, we are at 22 now"
I01137,U0177,H017,comment,2025-10-13T22:11:34,"The wifi in hall B is unusable, switching to a hotspot if anyone wants to share."
I01138,U0177,,profile_update,2024-12-13T18:37:57,
I01139,U0177,H013,question,2025-05-13T11:07:53,Is the dataset they provided allowed to be augmented with external data?
I01140,U0177,,comment,2026-04-16T23:40:00,Third hackathon here and the organisation keeps getting better.
I01141,U0177,H017,workshop_attended,2025-09-26T16:11:37,
I01142,U0177,H004,comment,2024-05-21T20:43:19,"We pivoted at 3am and it was the right call, the first idea had no demo path."
I01143,U0177,H013,question,2025-05-09T13:28:21,Does anyone know if the AuraDB free tier can handle a few hundred thousand nodes?
I01144,U0177,H013,comment,2025-05-04T19:58:57,Anyone else getting a 429 from the sponsor API? Third time in ten minutes.
I01145,U0177,H003,comment,2024-03-29T23:11:31,"If anyone is stuck on CORS with the workshop template, the fix is in the pinned message."
I01146,U0177,H013,answered_question,2025-04-29T12:41:55,"The cap is four this time, it changed from last edition."
I01147,U0178,H009,discord_message,2024-12-16T13:01:27,"the api key rotated, new one is in the env file on the shared drive"
I01148,U0178,,workshop_attended,2025-06-05T20:42:53,
I01149,U0178,H009,comment,2024-12-02T12:19:58,"Judging felt fair this time, the rubric being published in advance helped a lot."
I01150,U0179,,question,2026-05-08T12:31:24,"What counts as ""using"" the sponsor tech for the prize track?"
I01151,U0179,H023,comment,2026-06-30T14:13:45,"Great talk on vector databases, the part about hybrid retrieval was the useful bit."
I01152,U0179,H023,answered_question,2026-07-05T16:49:19,Fine-tuning is allowed. Two teams did it last year.
I01153,U0179,H007,question,2024-09-12T11:41:03,What happens if our deployment goes down during judging?
I01154,U0179,H023,comment,2026-06-24T19:13:15,"We pivoted at 3am and it was the right call, the first idea had no demo path."
I01155,U0180,,answered_question,2026-06-20T22:14:51,"You can be on two teams but you can only win once, which they enforce."
I01156,U0180,H004,comment,2024-05-25T21:05:02,"If anyone is stuck on CORS with the workshop template, the fix is in the pinned message."
I01157,U0180,,question,2025-07-23T23:29:51,"How long do we get for the demo, including questions?"
I01158,U0180,H004,discord_message,2024-06-03T15:58:32,"pushing the fix now, pull before you touch the retrieval service"
I01159,U0180,H003,discord_message,2024-04-20T18:28:16,"we are cutting the matchmaking feature, no time"
I01160,U0180,H004,discord_message,2024-05-27T22:17:22,can someone take screenshots for the submission while i fix the deploy
I01161,U0183,H019,discord_message,2026-01-14T20:48:04,can someone take screenshots for the submission while i fix the deploy
I01162,U0183,H019,comment,2026-01-13T09:19:12,"Reminder that the submission deadline is 6pm not 8pm, it changed on the Discord."
I01163,U0183,,workshop_attended,2026-03-29T16:25:50,
I01164,U0183,H019,comment,2026-01-03T18:15:41,"We pivoted at 3am and it was the right call, the first idea had no demo path."
I01165,U0183,H019,answered_question,2026-01-14T22:10:59,You get three minutes plus two for questions. They are strict about it.
I01166,U0184,H019,discord_message,2025-12-21T21:57:36,can someone take screenshots for the submission while i fix the deploy
I01167,U0184,H010,comment,2024-12-27T15:03:02,"Our team is two people short, DM me if you want to join a GenAI track build."
I01168,U0184,,workshop_attended,2024-11-24T17:53:24,
I01169,U0184,H010,answered_question,2024-12-29T23:09:18,"Free tier handles that node count fine, but create your indexes before bulk loading."
